Time (s),Quaternion W,Quaternion X,Quaternion Y,Quaternion Z,Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Pitch (radians),Roll (radians),Yaw (radians)
1.0610120296478271,0.9877494759367188,0.07242297844374669,0.1382243615687345,-6.718928405291681e-18,0.001149338437244296,-0.008392582647502422,0.95259266695939,0.1435641690064128,0.27952638438829364,-0.0202307323290597
1.0954569578170776,0.9877320220994539,0.07245362055588722,0.13833268455256484,-5.263561166614962e-05,0.0017589970957487822,-0.007872719317674637,0.956088921520859,0.14360806252740324,0.27975610520633953,-0.020360367801528
1.12247896194458,0.9877172519211251,0.07272598691740277,0.1382955213023123,0.0001706277513565544,-0.00018380169058218598,-0.007951210252940655,0.9550365367904305,0.14421196333309783,0.2796656547821747,-0.0199870861534568
1.1537370681762695,0.9877122038051649,0.07292420067001,0.13822564067085702,0.0005585808509608052,0.0010686672758311033,-0.0025416763965040445,0.9521418933290988,0.1447152542961715,0.2794805182036221,-0.019259047212936517
1.192581057548523,0.9877160824807143,0.07307906813701778,0.13811212210740972,0.0011966999965509718,-0.002813338302075863,-0.006346287205815315,0.9552505714818835,0.14520300293541805,0.2791680678294509,-0.018012730509811666
1.2874879837036133,0.9877561104434668,0.07338803941195089,0.13764457317183582,0.0024661931185909042,0.000675487332046032,-0.012595006264746189,0.9471722831949592,0.14617791689410337,0.2780529712448401,-0.015496823027644225
1.3220150470733643,0.98771809270431,0.07355090483278469,0.13782534072037395,0.0027226902094272167,0.002515672007575631,-0.0022939860355108976,0.9502906492562033,0.14656985345162063,0.2783933558171146,-0.015057871893608613
1.3756400346755981,0.9877213224325334,0.07356872026510083,0.1377891699054858,0.002897053594676239,0.002361513441428542,0.0021125669591128826,0.9598544407635927,0.14665428149395154,0.2782956612116722,-0.014709405114742342
1.414607048034668,0.9877738217506495,0.07409433733279823,0.1371214912168384,0.0032577600505010085,0.007231556810438633,0.011396571062505245,0.9680449701845646,0.1478079214993317,0.2769136915992536,-0.014037508882843412
1.4447230100631714,0.9879890880108658,0.07485928952793906,0.13510750516807263,0.004426796589073257,0.013386746868491173,0.008605432696640491,0.976293221116066,0.14967473228589914,0.27268456674660957,-0.011610922587500775
1.4741599559783936,0.9884802591905407,0.0758831160771895,0.13079414002086948,0.0064463610048817385,0.010874749161303043,0.011592111550271511,1.0050232075154781,0.15229221822871,0.2636569442615861,-0.007189202112212876
1.5293470621109009,0.9895190467460414,0.07694789858161441,0.12182162781665289,0.009515882666131742,0.023651795461773872,0.0175075214356184,1.0192911960184574,0.15522389184067628,0.24498448781158425,8.548556294780034e-05
1.597146987915039,0.9927414694253927,0.07695195227215612,0.09006752057376977,0.0207512477657977,0.015359271317720413,0.025382013991475105,1.0233862064778805,0.15717110974617993,0.1787764952718409,0.02768423299235007
1.6471340656280518,0.9944479791479702,0.07467776539247503,0.06794089469312234,0.029674546466929564,0.0018873955123126507,-0.013093525543808937,1.0470079481601715,0.15315659865551712,0.1326318121159904,0.04947126687217603
1.6753489971160889,0.9958901646991816,0.07102754687086034,0.0411727817104164,0.038244671261996044,0.0024499264545738697,0.015161208808422089,1.014118280261755,0.14512947998187503,0.07746530357305277,0.07113333476903905
1.7569040060043335,0.9964043550468916,0.060223665410794464,-0.01517997708091591,0.057628148496482956,-0.006441646721214056,0.002892295364290476,0.980659855529666,0.11854209211329847,-0.03746356374662789,0.11776685987737365
1.8122409582138062,0.9953272605104355,0.05481207834468082,-0.04128521247079277,0.06793224415110607,-0.0035200598649680614,-0.08035314828157425,0.9884562250226736,0.10368841476793418,-0.09023802206111257,0.14097664915402702
1.8410340547561646,0.9936169009120629,0.05210156002245588,-0.06528969688657116,0.07581666120997133,-0.02168944664299488,0.03857692331075668,0.9563083183020353,0.0937752672966859,-0.13869793125551896,0.1588307097111709
1.914689064025879,0.9895626878556244,0.0418703635022119,-0.10391179439579372,0.09063631318307461,-0.03685692325234413,0.05306664854288101,0.9707879177294672,0.06407416875838395,-0.21534339763326305,0.18960299935420702
1.9502570629119873,0.9869259262716545,0.03645301920463029,-0.12118806031825316,0.09980871492883052,0.007796088699251413,-0.038240425288677216,0.945194099098444,0.04777978776026271,-0.24934116673088785,0.2075653716007152
2.00566303730011,0.9843411991136136,0.031416778398745696,-0.1357965538532786,0.10791095929294718,-0.017954807728528976,0.021978668868541718,0.9810730926692486,0.03254753204203913,-0.27782632133448,0.22293412205440927
2.0433369874954224,0.9812030308070189,0.026494232494088554,-0.1509461580143451,0.11727716455852187,-0.010669229552149773,-0.016846032813191414,0.9704155996441841,0.016588128356055516,-0.3072867593110787,0.2404879804734106
2.0811879634857178,0.9778510919237005,0.020856158884114448,-0.1664459306992582,0.1251721059921545,-0.004201614763587713,-0.008073261007666588,0.9525725105777383,-0.0008803399962800601,-0.3370876139979927,0.2544801179729375
2.110867977142334,0.9743233480033872,0.0159812880936178,-0.18200074090875357,0.13158421517827817,-0.003613424487411976,0.01867271028459072,0.935950814280659,-0.016755749099867025,-0.367101207963737,0.26536879684701203
2.206555962562561,0.967061825743353,0.006459587442266885,-0.21205483404334075,0.14065025384560917,-0.005378697067499161,0.07537949830293655,0.862726267427206,-0.047174987504394,-0.42510471637510877,0.2786735271412832
2.242998957633972,0.9636495558217001,-0.0011167600477125573,-0.22363508185987882,0.14616957774202063,-0.04251877963542938,-0.05792415514588356,0.9320079609751701,-0.0675810525513801,-0.4463440150339607,0.2857284135029942
