Time (s),Quaternion W,Quaternion X,Quaternion Y,Quaternion Z,Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Pitch (radians),Roll (radians),Yaw (radians)
1.0482749938964844,0.9915791340120186,0.11966734299706716,-0.04950287454299851,1.9384500774906163e-18,-0.0009660531650297344,0.007680853828787804,0.969720758497715,0.23960536161452742,-0.10123193567619274,0.012196481345659656
1.1738779544830322,0.9919240423429724,0.11673885471850683,-0.04934527341655256,-0.0048787203725374085,-0.0033346673008054495,-0.0018421659478917718,0.9691775807878003,0.23420898254054903,-0.09963493240220299,0.0018940945965281214
1.2460709810256958,0.9920421050958127,0.11585299195176338,-0.048555670914642884,-0.00854188419525374,0.0013111972948536277,-0.003930250182747841,0.9684356563957408,0.23278840078112498,-0.09712769172386629,-0.005855141815573419
1.3226289749145508,0.9919871820394074,0.11652029296855852,-0.04774286454568942,-0.01024468620792888,0.003522060811519623,-0.002461414085701108,0.9657708720769733,0.23428902719905745,-0.09506976761722044,-0.00945769446260358
1.3972809314727783,0.9919737077121227,0.11696829546523131,-0.046788950860025075,-0.01083149130044134,0.0006903297617100179,0.005331043154001236,0.9643889581784606,0.23523604451866262,-0.09298402013176389,-0.010842271271756325
1.4326889514923096,0.9919827939014332,0.1168279204843178,-0.046816758107262116,-0.011377747080858017,0.0012780037941411138,0.002609719755128026,0.9686918304068968,0.235005066137946,-0.0929080407576081,-0.01196315658650069
1.4800280332565308,0.9919872436028825,0.11663611562209418,-0.047016791677111085,-0.012113935679497439,0.0008812737069092691,0.0068452563136816025,0.9685933977016248,0.23469071929667212,-0.09313844988711949,-0.013434715634131266
1.5099819898605347,0.9919909661984276,0.11631486762860788,-0.04727673836561348,-0.013772380098157897,-0.0007607414736412466,0.023785587400197983,0.9555101338773966,0.2342040327475137,-0.09327014552555803,-0.016785191124587165
1.5487589836120605,0.9919227748156626,0.11578443140996175,-0.04850148849478865,-0.018187141826064793,0.0029517461080104113,0.04686303436756134,0.9551989836618304,0.23358087887660653,-0.0947177801686558,-0.025545466619987918
1.6065009832382202,0.991789697331779,0.11437343723276348,-0.05042337242168304,-0.027006081974328456,0.004038807470351458,0.04795854166150093,0.9517493210732937,0.23165874029787764,-0.09656681080009868,-0.04320164715066236
1.6374249458312988,0.9914140698181392,0.11221197186135175,-0.053279553559083,-0.040838470236534856,0.007766611874103546,0.04191753640770912,0.9560624295845628,0.22884087167264233,-0.09922434257481001,-0.07092538493080464
1.675473928451538,0.9906430729220703,0.10960646392364079,-0.05673494975028825,-0.05825647295709142,0.009298871271312237,0.0052892547100782394,0.967143933288753,0.22568303096707285,-0.10240890825267324,-0.10586284329885817
1.7101069688796997,0.9893689412686696,0.1081150285730853,-0.0603490578786804,-0.07627639183047201,0.004855717532336712,-0.026044689118862152,0.9712914486881346,0.22503216829415215,-0.10578097534932773,-0.14192401547611758
1.9203659296035767,0.9833992964817622,0.11508637646164617,-0.07142354169360104,-0.1207459578393509,0.0031477485317736864,-0.015708738937973976,0.9754993068054318,0.246075875516326,-0.11644620268541504,-0.22992941504124256
1.9654580354690552,0.9829927310502301,0.11646230943828749,-0.07180182530292668,-0.12249978537066782,0.005119673907756805,-0.004120344761759043,0.9661784411873668,0.24912351137584945,-0.11647904777853235,-0.23335947998684697
2.0407869815826416,0.982349510220596,0.11744554200223417,-0.07235329671958496,-0.12633658130240288,-0.004469679668545723,0.006525934673845768,0.9546094429679215,0.251675348884317,-0.11639845148645254,-0.24106742421091937
2.1305699348449707,0.9814323993345079,0.11800276956284002,-0.07517161548705112,-0.13120584992747933,-0.013973820954561234,-0.017038216814398766,0.9617465191404335,0.2540741544769672,-0.12074659100643148,-0.2503593874295285
2.1504509449005127,0.9808360868862323,0.11977168357052326,-0.07691160427512346,-0.13304093997789695,-0.009511799551546574,-0.009004928171634674,0.9655853612348437,0.2582795670868507,-0.12340199668599264,-0.2535897831941261
2.2130099534988403,0.980316425246562,0.12178784506090772,-0.07772388897641216,-0.13455987546752712,-0.01579565368592739,-0.006013203412294388,0.9700719024986029,0.2627097534870636,-0.12418115244502283,-0.25639147348647173
2.243167996406555,0.9799269526313477,0.12377010041692561,-0.07769007514954973,-0.13560389146531543,-0.007069698069244623,-0.0009262619423680007,0.9752095155417919,0.2667952916944732,-0.12335973313422335,-0.25844182173982866
2.3598079681396484,0.9790241305051868,0.13028608578591772,-0.0742064651060103,-0.13795149177588967,0.00390754034742713,0.004214642569422722,0.955626486625988,0.279193251651554,-0.11400526518685695,-0.26393507538716693
2.434551954269409,0.978281310722223,0.13432505606451106,-0.07124700846353985,-0.14087676123191797,0.011858428828418255,0.016326487064361572,0.9574210331775248,0.286805310471975,-0.10607632623759096,-0.27071140680387556
2.4848259687423706,0.977828547091908,0.13566220103275112,-0.06939172651469427,-0.14363827907675264,0.011314640752971172,0.027791056782007217,0.9581311070360243,0.2892603295008607,-0.10109897918454092,-0.27696706367444557
2.518666982650757,0.977438351908749,0.13565319750596946,-0.06739297128095055,-0.14720934236892724,0.01426023617386818,0.01930953748524189,0.9593533035367727,0.2890346231712508,-0.09592612808218025,-0.2849968228438804
2.5816339254379272,0.9771005625881172,0.13492486598518402,-0.06512899289928673,-0.15108958562638897,0.011186533607542515,0.007379110902547836,0.949523766990751,0.28728646791089485,-0.09032317806782181,-0.2937580038399863
2.6125829219818115,0.9767982712233452,0.13423474882103725,-0.06335769591194668,-0.15437564195677894,-0.006753472611308098,-0.01969335786998272,0.9327722657471895,0.2856720320356812,-0.08591345237172354,-0.3011289178457389
