Time (s),Quaternion W,Quaternion X,Quaternion Y,Quaternion Z,Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Pitch (radians),Roll (radians),Yaw (radians)
2.3055899143218994,0.9999548184380928,0.009487819912639315,-0.0006790767609673423,-7.511724255767429e-18,-0.0007015386945568025,0.0034103868529200554,0.9962591766379774,0.01897592128169321,-0.0013583371275130726,1.2888236394363737e-05
2.362796902656555,0.9999544902558173,0.009510936311133188,-0.0007015434215083376,-0.0002994714900249078,0.001924406155012548,0.001367679564282298,1.0015527858631685,0.019022574351640387,-0.0013975797905567565,-0.0005856770490451317
2.3921059370040894,0.999952602545971,0.009691414535117812,-0.0008090827383899153,-0.000552779518458981,-0.0006132088601589203,-0.005297929514199495,0.998070941423066,0.019384018731868655,-0.001607677066298686,-0.001090029317103814
2.4796669483184814,0.9999505940912747,0.009903123798731043,-0.0008118897011983576,1.3576713614128271e-05,-0.0013734757667407393,-0.0033668263349682093,0.9973835367709398,0.01980654199559748,-0.001624287388794477,4.324105558285214e-05
2.508291006088257,0.9999476653270348,0.010196458873360851,-0.0008490018139689422,0.00012582037390770304,0.0018289341824129224,0.0006105729262344539,0.9994793253717944,0.020393050315599764,-0.0017008350842810708,0.0002689971385354719
2.56450092792511,0.9999460077871692,0.010348759328817203,-0.0009324567897344557,-5.836063235058966e-05,-0.000304808490909636,-0.0008251499384641647,0.9963746559806168,0.020697987818123827,-0.0018640053095010166,-9.743629144815831e-05
2.5929449796676636,0.9999471113163453,0.010234723435063967,-0.0009726740799372304,-0.00010465082604138985,0.0008154032402671874,-0.0040994505397975445,1.0026658768765628,0.020469997379457386,-0.0019435115233876268,-0.0001894201672364628
2.650398015975952,0.9999465787933065,0.010303472885699948,-0.0007732190135619962,-2.2036362960933258e-05,-0.0002680647885426879,-0.0015473266830667853,1.001303767086938,0.02060733749714951,-0.0015462302296956724,-2.814266457966535e-05
2.6984670162200928,0.9999450414424318,0.010463677352866123,-0.0006814843776393283,4.738009479658212e-05,0.0002680647885426879,0.0015473266830667853,0.9982627283316106,0.020927667563033738,-0.0013641845347362226,0.00010904052444106417
2.7191439867019653,0.9999448230018172,0.010489860499580787,-0.0006715644436205023,1.4534854469401978e-05,-0.0002093365474138409,-6.804324220865965e-05,0.9984155723359436,0.02098008295753454,-0.0013436558223249675,4.3166839525078206e-05
2.776757001876831,0.9999453245914479,0.010425678092262436,-0.0007985903831949034,-0.00010090585195255119,0.0008741315104998648,-0.002620166866108775,0.999777861055918,0.02085188833131686,-0.0015953369072603423,-0.0001851892370975593
2.8063549995422363,0.9999455804865672,0.010394949593886423,-0.0008809533755401845,-3.520528814660294e-05,-0.001164139248430729,-0.0032987832091748714,0.9987267442047596,0.020790327534933074,-0.0017614605364087504,-5.2103072791981345e-05
2.8397659063339233,0.9999445043985079,0.01048944005789503,-0.0009562012114928543,0.0002182330025456906,-0.0011238036677241325,-0.0003733297053258866,0.9985703199636191,0.020978837335367265,-0.0019172976484844101,0.0004566023038963408
2.869573950767517,0.9999428180602272,0.01063209614217311,-0.001013857062501037,0.0004585985221008856,-0.0004370657552499324,0.0013100834330543876,0.9997735581710003,0.021263648781130958,-0.00203781198725464,0.0009389158405616855
2.9603039026260376,0.9999376992442717,0.011112863659485448,-0.000979178140880076,0.0002881283771260843,-0.00032320115133188665,0.000621020095422864,0.9990702465875074,0.02222560816179606,-0.0019651247458158765,0.0005981315607741658
2.989096999168396,0.9999347637251099,0.011387875936843532,-0.0009473011380859954,6.474250175020119e-05,0.0006464023026637733,-0.001242040190845728,1.0011005012784153,0.022776112545786056,-0.0018964462456602194,0.00015109124031672928
3.0748000144958496,0.999926938630859,0.012052191154680696,-0.0009165891952826722,-7.257777090345604e-05,0.0018253423040732741,-0.003037057351320982,1.0044753942638636,0.024105088588599326,-0.0018318282088669643,-0.00012308687888176926
3.103626012802124,0.9999261743641463,0.012140618329635172,-0.0005311185100560872,-0.00017731993886134866,-0.0004186730948276818,-0.0001360864844173193,0.9969777720980346,0.02428201854648586,-0.001058165190245333,-0.0003418182544968222
3.1609829664230347,0.9999239849473687,0.012324064078391683,-0.0003911883794210573,-0.00038757196096569923,0.0007454660953953862,0.003162696724757552,0.9980246495688334,0.02464905370778132,-0.0007729992559379129,-0.0007656756039953815
3.190192937850952,0.9999212207983882,0.01251959137008078,-0.0003846923963767716,-0.000795426854253368,0.0013111972948536277,-0.003930250182747841,0.9996810072334483,0.02504043890489917,-0.0007496424225289576,-0.0015815924802754437
3.2461559772491455,0.9999181408492832,0.012757230025561828,-0.00047329866418357417,-0.0008840727863656898,-0.0007674090447835624,-0.007534320000559092,0.9987689100089483,0.025515976990173998,-0.0009242641942105854,-0.0017564975429605362
3.276080012321472,0.9999178975523144,0.012800312651610465,-0.00035778460979897676,-0.0005054293296179768,0.0014250618405640125,-0.004619313403964043,0.9989842522190884,0.025601681761019894,-0.0007028015322425754,-0.0010019446655374375
3.307047963142395,0.9999193492926026,0.012696459649131008,-0.0004014882888591596,-9.08967310796135e-05,0.00243140896782279,-0.007204550784081221,1.0059587573632598,0.025393673378312474,-0.0008008619687943388,-0.00017163917832216158
3.379251003265381,0.9999212688762465,0.012541207474252431,-0.00035093271128658083,-0.000173318446755952,0.0053953975439071655,-0.017132239416241646,1.0039086290635169,0.025083191996045084,-0.000697682443017944,-0.00033791366535648444
