Time (s),Quaternion W,Quaternion X,Quaternion Y,Quaternion Z,Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Pitch (radians),Roll (radians),Yaw (radians)
1.048840045928955,0.9988362161597925,0.03492761982924165,0.03326126055147019,-3.799143965723938e-18,0.00022772920783609152,-0.0013781266752630472,0.99398236151319,0.06983068226456203,0.06665678680175233,-0.002329151970503646
1.0795739889144897,0.9988390008125371,0.03491541069178425,0.033190296876565654,-0.00014493134846198184,0.0005693230195902288,-0.0034453165717422962,0.9919458001386374,0.06979678365622626,0.06652455833710547,-0.0026135984346609105
1.1147520542144775,0.9988463216168778,0.03477263030319777,0.033120327995947156,-5.2629494304102194e-05,-0.0021740782540291548,-0.004361175931990147,0.9924419317394495,0.0695175207233924,0.0663768332926743,-0.002414333242692079
1.179260015487671,0.9988446920208259,0.034892076426140756,0.033042068789368266,0.0002735311862041514,0.002093407092615962,-0.0014897305518388748,0.9986318391747773,0.06977821797288664,0.0661980159269806,-0.0017636752693615302
1.2022080421447754,0.9988310097252066,0.03504432774211085,0.03329338282864514,0.00032940688168925375,-0.0010099390055984259,-0.0010623930720612407,0.9934365355875343,0.07008602025134153,0.06669890783766287,-0.0016795689853560218
1.2556740045547485,0.9988370048400383,0.034901719173802886,0.03326181521505001,0.0004052205014634501,0.00011386460391804576,-0.0006890633376315236,0.9946685069589876,0.06980589263554754,0.06662941908472966,-0.0015159832724831851
1.288774013519287,0.9988473646959605,0.0346531893631752,0.033206283504251526,0.0007017905682440689,0.001502141123637557,-0.0024160370230674744,0.9994797692634165,0.06932862564023456,0.0664959959689205,-0.0009016099707117425
1.3261120319366455,0.9988509572962296,0.03443872577297647,0.033307189984394005,0.0011301052660731851,0.00045545841567218304,-0.0027562533505260944,0.9926789139863104,0.06892815736659878,0.0666675640875799,-3.6587792128814636e-05
1.3633040189743042,0.9988674832806419,0.0340322708076689,0.0332214700615655,0.0013772992068017368,0.00388200581073761,-0.0038046108093112707,0.9985675192438066,0.06813166729811525,0.066477016177622,0.0004914147869801129
1.3990130424499512,0.998873040442461,0.033818699683017615,0.03327026519817136,0.0014497989983424527,0.0018621275667101145,-0.005929396953433752,0.9948093083221465,0.0677093695520802,0.06656906045303866,0.0006474997812467467
1.480795979499817,0.9988791334460193,0.033718865403354774,0.033179320521704775,0.0015981027297329983,0.0015205338131636381,-0.003862207056954503,0.9968825861578807,0.06751948054683354,0.06637635152248254,0.0009572662021970158
1.4859850406646729,0.9988877858889169,0.03349166961021047,0.033133021151701254,0.0019143964793589194,-0.0006867378833703697,-0.0016834131674841046,0.9943515071645379,0.06708600802077694,0.06626152595428855,0.0016087936750681536
1.5162240266799927,0.9989086377675769,0.03295391434396985,0.03301148463053581,0.002415205013458833,-0.0006647949339821935,0.0026882102247327566,0.9970154260518029,0.06604335840657061,0.06598334663576401,0.0026552146930633545
1.5701500177383423,0.9989370813150853,0.032218184484053655,0.03284779776688336,0.002774412561343743,-0.000892524141818285,0.004066336899995804,0.9984980449080467,0.06459505637049487,0.06563087705529444,0.0034335017776871315
1.5985480546951294,0.9989640768466516,0.0314525593745446,0.0327626396425147,0.002850330425968613,0.001028331695124507,-0.00038377687451429665,0.9950364920077845,0.06306852489836394,0.06545487009968035,0.003641064717444835
1.6569329500198364,0.9989978561831734,0.03063428115280299,0.032517967353696255,0.00272197698017889,0.0029455956537276506,-0.008481521159410477,0.9966787727316841,0.061422803684700024,0.06497212749611425,0.003452687107550495
1.7119220495224,0.9990390781699935,0.029769585602536695,0.032084936807195465,0.0023004846138871375,0.009009337984025478,-0.022484179586172104,1.0050006788223982,0.059664974537247166,0.0641292242875756,0.0026910292413147028
1.7162950038909912,0.9990872501849132,0.0290960154544003,0.031236297153279826,0.0015627967353799965,0.014555343426764011,-0.04102765768766403,1.013655038550496,0.058269516615739876,0.06247121254613407,0.0013072560473090982
1.78439199924469,0.9991320722632859,0.028154068393112398,0.030696076157186298,0.000564717291651088,0.0212399959564209,-0.06646177172660828,1.015471724793315,0.056323709729130846,0.06144309617370748,-0.0006009375185516771
1.7974220514297485,0.9991754332202772,0.02681467381657075,0.03048574141201783,-0.00013709739828996517,0.0008869318407960236,-0.08560570329427719,0.999440360814333,0.05360243253946012,0.06105411960553248,-0.0019116459243151208
1.8527239561080933,0.9992571290994577,0.02518457062963378,0.029160334700946672,0.0008017973191618722,0.005775325931608677,-0.09416570514440536,0.9994446521159261,0.050399819250953076,0.058344097501146504,0.0001337922468744391
1.884276032447815,0.9993250161587741,0.023898795273801534,0.02782007657968987,0.00212265948450068,0.019535701721906662,-0.05681852251291275,1.000643310835585,0.047901749991052865,0.05559350784710974,0.0029160698803477403
1.9558759927749634,0.9993923400404001,0.021843316465170032,0.02709772258950946,0.0018585379899684735,0.011327441781759262,-0.05519447848200798,1.0048878332599998,0.04377478971076172,0.05415965068421703,0.002533438650135517
1.9603689908981323,0.9994553671282354,0.019345500280492676,0.026723685505343927,0.0007538769400095215,0.004701992496848106,-0.05013556405901909,1.0128933638334274,0.03871989519209573,0.053454593015203444,0.00047332135900510875
2.012953042984009,0.9995177762237153,0.01648828945173168,0.02631060034670417,-0.00022279717404630198,0.004194989800453186,-0.041563332080841064,1.0085951574146748,0.032954917620511906,0.05265607929818558,-0.0013137267444884694
2.082329034805298,0.9995850364917479,0.012925339027828336,0.025733128317912572,-0.0007326591946281447,0.009953406639397144,-0.032366491854190826,1.0117185981944203,0.025805107598355817,0.0515037465787919,-0.002130640123670149
