Time (s),Quaternion W,Quaternion X,Quaternion Y,Quaternion Z,Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Pitch (radians),Roll (radians),Yaw (radians)
1.050258994102478,0.9926078294547429,-0.014753172676923538,0.12046597814680696,-2.9926454787463564e-17,-0.010661096312105656,0.01956767402589321,0.9735229415819049,-0.029292418276366913,0.24159703566981044,0.0035560437610448795
1.081130027770996,0.993128682451123,-0.01698525668042682,0.1157751676665609,0.0017211989546043267,-0.00899761263281107,0.010281898081302643,0.9721195187885314,-0.03334472580844873,0.23222738297661075,0.007355841272273612
1.1087820529937744,0.9936206428849788,-0.018707707071383684,0.11115964167894708,0.003420184161879819,-0.00550519535318017,0.00038554874481633306,0.970924680121243,-0.036424408700032704,0.22301986390014908,0.010963306584814819
1.1651480197906494,0.9940553871070447,-0.019732384119916752,0.1069719729000272,0.004633651163526463,-0.017422392964363098,0.016021156683564186,0.9630680028349161,-0.038248148843563826,0.21465543936713,0.013444073217728468
1.2050340175628662,0.9944010338701742,-0.020245430525705262,0.10352662672483759,0.006234795074977504,-0.009129911661148071,0.005976501386612654,0.963454082608223,-0.03898309238406898,0.2077953299811666,0.016605033665518312
1.234721064567566,0.9946228527752239,-0.020543984429600527,0.1012044122962508,0.0078042931611699414,-0.009155446663498878,0.013995755463838577,0.9618780165910721,-0.03929748868526771,0.2031922207968826,0.01969942238543098
1.3613640069961548,0.9956876786910681,-0.020043069876157858,0.09003318280370345,0.009914679387862483,0.008406205102801323,-0.013848770409822464,1.0779966413974762,-0.03813721924566865,0.1808014883129501,0.023372051845958017
1.3907400369644165,0.9969759433670907,-0.01966492689942666,0.07457055382298224,0.009564445516517498,0.005406548269093037,0.025720814242959023,1.0925728306174278,-0.03779346247499667,0.14973164682632237,0.022021396911789996
1.427860975265503,0.9984983392607436,-0.019483546548131232,0.04991904280374287,0.011380591846065212,0.02434532530605793,-0.008985311724245548,1.0970693677663803,-0.03778134897185944,0.10037158590197265,0.024692332633092763
1.4854700565338135,0.9995851203868955,-0.017624505734989592,0.01821324782475697,0.013684151665492627,0.015374546870589256,0.052330296486616135,1.0355364382266998,-0.034742910780812736,0.03692440367459938,0.028019520787151513
1.5160410404205322,0.9995945050944832,-0.015306205080840114,-0.015559607736709693,0.018285232430692955,0.012166396714746952,-0.040483590215444565,1.0197230335325003,-0.03117406810487752,-0.03056645034846759,0.03610470061527041
1.5461150407791138,0.998454888415735,-0.008507117020215536,-0.050356522634502715,0.021900367632828516,-0.00035488599678501487,0.06274278461933136,0.9790073819458485,-0.01919477653088929,-0.10037172059271768,0.042897335722237584
1.6540889739990234,0.9925658976698368,0.011086026442915238,-0.11611262100284456,0.03475398229247196,-0.008096996694803238,0.04859177768230438,0.9502358622848988,0.013936922802472178,-0.23340536605739445,0.07163388953477651
1.6834220886230469,0.9880338232934771,0.023493974632212106,-0.14596810703901436,0.0439374447046209,-0.02105468511581421,0.011393211781978607,0.9552793339826167,0.03360507658204697,-0.29492856130675554,0.09387283640858575
1.7130100727081299,0.982525721683838,0.03804738714522532,-0.1740216673842735,0.05396354463421802,-0.005685529671609402,-0.017723780125379562,0.9106687400490046,0.056012705661703556,-0.3539562031886138,0.11975669331090777
1.7614669799804688,0.9765622855925447,0.05470008922209133,-0.19824763094680173,0.06349640987485965,-0.0015059825964272022,-0.011789386160671711,0.8521164804697037,0.08175109259652237,-0.4065790902802889,0.14671879588755501
1.7901440858840942,0.9705522912300208,0.07245791707150227,-0.21835619535168582,0.07140490545371224,-0.016512159258127213,-0.011171636171638966,0.8466972894966602,0.10968478739160317,-0.4520660202985095,0.17212559772659344
1.8461730480194092,0.9649100551431995,0.08966437722907403,-0.23442132380002995,0.07717185592862137,-0.0009913626126945019,0.009171904064714909,0.7936637625098228,0.13728549857435704,-0.4900369393118085,0.19399463417227156
1.9218560457229614,0.9557169525497475,0.12054810862764537,-0.25402970630460747,0.08684548215282768,-0.026732949540019035,-0.009285503067076206,0.8459272789768875,0.1873918868375269,-0.5416192450830603,0.23340770488113619
1.9963170289993286,0.9458734620534741,0.1541625079939996,-0.26856901223868324,0.09709725175263825,-0.008653068915009499,-0.02183367870748043,0.7855870928615332,0.24183210980680112,-0.5873135612978946,0.2780457957088546
2.025842070579529,0.9408727826005858,0.17243175933428245,-0.27332089602637694,0.10159415013463435,-0.023386556655168533,0.021638408303260803,0.7871548519469798,0.2722892933719446,-0.6069565181678244,0.30086973705082715
